/usr/local/miniconda3/lib/python3.8/site-packages/diffusers/models/lora.py:208: FutureWarning: `LoRALinearLayer` is deprecated and will be removed in version 1.0.0. Use of `LoRALinearLayer` is deprecated. Please switch to PEFT backend by installing PEFT: `pip install peft`.
  deprecate("LoRALinearLayer", "1.0.0", deprecation_message)
Successfully loaded weights from checkpoint /hy-tmp/models/IP-Adapter/sdxl_models/ip-adapter-plus_sdxl_vit-h.bin
len train_dataset:  2125
/usr/local/miniconda3/lib/python3.8/site-packages/diffusers/configuration_utils.py:140: FutureWarning: Accessing config attribute `num_train_timesteps` directly via 'DDPMScheduler' object attribute is deprecated. Please access 'num_train_timesteps' over 'DDPMScheduler's config object instead, e.g. 'scheduler.config.num_train_timesteps'.
  deprecate("direct config name access", "1.0.0", deprecation_message, standard_warn=False)
Epoch 73, global_step 39322, time: 0.45594025775790215s, step_loss: 0.2900959849357605
Epoch 73, global_step 39323, time: 0.4468281902372837s, step_loss: 0.04831124469637871
Epoch 73, global_step 39324, time: 0.45656824484467506s, step_loss: 0.2356632947921753
Epoch 73, global_step 39325, time: 0.458772998303175s, step_loss: 0.007400104776024818
Epoch 73, global_step 39326, time: 0.4615330472588539s, step_loss: 0.06444187462329865
Epoch 73, global_step 39327, time: 0.4490448795258999s, step_loss: 0.038090310990810394
Epoch 73, global_step 39328, time: 0.4661899469792843s, step_loss: 0.0028055692091584206
Epoch 73, global_step 39329, time: 0.45182613655924797s, step_loss: 0.11372405290603638
Epoch 73, global_step 39330, time: 0.45876409485936165s, step_loss: 0.17118334770202637
Epoch 73, global_step 39331, time: 0.4530096724629402s, step_loss: 0.011224096640944481
Epoch 73, global_step 39332, time: 0.45908117294311523s, step_loss: 0.05182746797800064
Epoch 73, global_step 39333, time: 0.4537540376186371s, step_loss: 0.09810037910938263
Epoch 73, global_step 39334, time: 0.44692859053611755s, step_loss: 0.0563494898378849
Epoch 73, global_step 39335, time: 0.444928377866745s, step_loss: 0.0076755196787416935
Epoch 73, global_step 39336, time: 0.4620143547654152s, step_loss: 0.3035772442817688
Epoch 73, global_step 39337, time: 0.47318998351693153s, step_loss: 0.07184214890003204
Epoch 73, global_step 39338, time: 0.44636065885424614s, step_loss: 0.22462747991085052
Epoch 73, global_step 39339, time: 0.44323335587978363s, step_loss: 0.03906452655792236
Epoch 73, global_step 39340, time: 0.4440678134560585s, step_loss: 0.01809382624924183
Epoch 73, global_step 39341, time: 0.44569526985287666s, step_loss: 0.24288950860500336
Epoch 73, global_step 39342, time: 0.44819413125514984s, step_loss: 0.23310348391532898
Epoch 73, global_step 39343, time: 0.45645976439118385s, step_loss: 0.006726418621838093
Epoch 73, global_step 39344, time: 0.44740283116698265s, step_loss: 0.03832104802131653
Epoch 73, global_step 39345, time: 0.45969484746456146s, step_loss: 0.2696989178657532
Epoch 73, global_step 39346, time: 0.4584253132343292s, step_loss: 0.2066587507724762
Epoch 73, global_step 39347, time: 0.4487621821463108s, step_loss: 0.06895936280488968
Epoch 73, global_step 39348, time: 0.4531063698232174s, step_loss: 0.025054315105080605
Epoch 73, global_step 39349, time: 0.458133976906538s, step_loss: 0.002586088143289089
Epoch 73, global_step 39350, time: 0.45620381459593773s, step_loss: 0.016139913350343704
Epoch 73, global_step 39351, time: 0.4560404308140278s, step_loss: 0.19734059274196625
Epoch 73, global_step 39352, time: 0.45331520214676857s, step_loss: 0.020550258457660675
Epoch 73, global_step 39353, time: 0.4516202434897423s, step_loss: 0.21957159042358398
Epoch 73, global_step 39354, time: 0.464730404317379s, step_loss: 0.3349643349647522
Epoch 73, global_step 39355, time: 0.46927061676979065s, step_loss: 0.11127723753452301
Epoch 73, global_step 39356, time: 0.45933618023991585s, step_loss: 0.2801181972026825
Epoch 73, global_step 39357, time: 0.46213773638010025s, step_loss: 0.028321554884314537
Epoch 73, global_step 39358, time: 0.4647095911204815s, step_loss: 0.024149656295776367
Epoch 73, global_step 39359, time: 0.45238063484430313s, step_loss: 0.3049827218055725
Epoch 73, global_step 39360, time: 0.45859427377581596s, step_loss: 0.030561864376068115
Epoch 73, global_step 39361, time: 0.45339253544807434s, step_loss: 0.02052774652838707
Epoch 73, global_step 39362, time: 0.45688993856310844s, step_loss: 0.28888773918151855
Epoch 73, global_step 39363, time: 0.46231866627931595s, step_loss: 0.1413961946964264
Epoch 73, global_step 39364, time: 0.4533700682222843s, step_loss: 0.15569767355918884
Epoch 73, global_step 39365, time: 0.45923657715320587s, step_loss: 0.2586308717727661
Epoch 73, global_step 39366, time: 0.46047473326325417s, step_loss: 0.20795011520385742
Epoch 73, global_step 39367, time: 0.4442201294004917s, step_loss: 0.1451929211616516
Epoch 74, global_step 39368, time: 0.4576250948011875s, step_loss: 0.03350278362631798
Epoch 74, global_step 39369, time: 0.4571714214980602s, step_loss: 0.12141962349414825
Epoch 74, global_step 39370, time: 0.4570007584989071s, step_loss: 0.20221252739429474
Epoch 74, global_step 39371, time: 0.460666935890913s, step_loss: 0.01707707718014717
Epoch 74, global_step 39372, time: 0.4530881941318512s, step_loss: 0.15959526598453522
Epoch 74, global_step 39373, time: 0.4531191699206829s, step_loss: 0.19301381707191467
Epoch 74, global_step 39374, time: 0.44782353937625885s, step_loss: 0.3084915578365326
Epoch 74, global_step 39375, time: 0.45643898099660873s, step_loss: 0.31708967685699463
Epoch 74, global_step 39376, time: 0.45172614231705666s, step_loss: 0.043560996651649475
Epoch 74, global_step 39377, time: 0.4560236260294914s, step_loss: 0.16769269108772278
Epoch 74, global_step 39378, time: 0.46238429471850395s, step_loss: 0.23519839346408844
Epoch 74, global_step 39379, time: 0.45577556267380714s, step_loss: 0.0027296068146824837
Epoch 74, global_step 39380, time: 0.5908995307981968s, step_loss: 0.18097101151943207
Epoch 74, global_step 39381, time: 0.4548657685518265s, step_loss: 0.06025470793247223
Epoch 74, global_step 39382, time: 0.45752426609396935s, step_loss: 0.015488415956497192
Epoch 74, global_step 39383, time: 0.45593658834695816s, step_loss: 0.164976567029953
Epoch 74, global_step 39384, time: 0.4601818658411503s, step_loss: 0.15573455393314362
Epoch 74, global_step 39385, time: 0.4460213854908943s, step_loss: 0.19465738534927368
Epoch 74, global_step 39386, time: 0.45048266649246216s, step_loss: 0.23309752345085144
Epoch 74, global_step 39387, time: 0.46231279894709587s, step_loss: 0.0855928510427475
Epoch 74, global_step 39388, time: 0.4522964544594288s, step_loss: 0.035383451730012894
Epoch 74, global_step 39389, time: 0.46324123814702034s, step_loss: 0.07441484928131104
Epoch 74, global_step 39390, time: 0.4648938365280628s, step_loss: 0.24757735431194305
Epoch 74, global_step 39391, time: 0.4578128159046173s, step_loss: 0.010403234511613846
Epoch 74, global_step 39392, time: 0.455239437520504s, step_loss: 0.002535696141421795
Epoch 74, global_step 39393, time: 0.4529986158013344s, step_loss: 0.008172634989023209
Epoch 74, global_step 39394, time: 0.4551866687834263s, step_loss: 0.00711442343890667
Epoch 74, global_step 39395, time: 0.4580990858376026s, step_loss: 0.1297278106212616
Epoch 74, global_step 39396, time: 0.4552073962986469s, step_loss: 0.31187963485717773
Epoch 74, global_step 39397, time: 0.4640825241804123s, step_loss: 0.09044516086578369
Epoch 74, global_step 39398, time: 0.46120432019233704s, step_loss: 0.31159135699272156
Epoch 74, global_step 39399, time: 0.45740851014852524s, step_loss: 0.270266056060791
Epoch 74, global_step 39400, time: 0.45766933262348175s, step_loss: 0.0706583559513092
Epoch 74, global_step 39401, time: 0.44198864698410034s, step_loss: 0.05419677123427391
Epoch 74, global_step 39402, time: 0.4677641801536083s, step_loss: 0.23101270198822021
Epoch 74, global_step 39403, time: 0.45897524431347847s, step_loss: 0.19839873909950256
Epoch 74, global_step 39404, time: 0.45428507402539253s, step_loss: 0.029384229332208633
Epoch 74, global_step 39405, time: 0.440995454788208s, step_loss: 0.06238555908203125
Epoch 74, global_step 39406, time: 0.439652256667614s, step_loss: 0.03271234780550003
Epoch 74, global_step 39407, time: 0.45837822556495667s, step_loss: 0.00448779109865427
Epoch 74, global_step 39408, time: 0.4602908007800579s, step_loss: 0.2735692858695984
Epoch 74, global_step 39409, time: 0.4609817676246166s, step_loss: 0.008168894797563553
Epoch 74, global_step 39410, time: 0.4411223642528057s, step_loss: 0.017619725316762924
Epoch 74, global_step 39411, time: 0.4516558535397053s, step_loss: 0.029889065772294998
Epoch 74, global_step 39412, time: 0.45055243745446205s, step_loss: 0.09743592888116837
Epoch 74, global_step 39413, time: 0.4522746503353119s, step_loss: 0.2532283067703247
Epoch 74, global_step 39414, time: 0.4573317617177963s, step_loss: 0.16547466814517975
Epoch 74, global_step 39415, time: 0.4601301923394203s, step_loss: 0.006335781887173653
Epoch 74, global_step 39416, time: 0.4579869881272316s, step_loss: 0.19899800419807434
Epoch 74, global_step 39417, time: 0.459566630423069s, step_loss: 0.2444600611925125
Epoch 74, global_step 39418, time: 0.45692695677280426s, step_loss: 0.30854523181915283
Epoch 74, global_step 39419, time: 0.45576079934835434s, step_loss: 0.06669741868972778
Epoch 74, global_step 39420, time: 0.45097845420241356s, step_loss: 0.25978994369506836
Epoch 74, global_step 39421, time: 0.48233862593770027s, step_loss: 0.23432886600494385
Epoch 74, global_step 39422, time: 0.4527394510805607s, step_loss: 0.3125722408294678
Epoch 74, global_step 39423, time: 0.4476144015789032s, step_loss: 0.2767201364040375
Epoch 74, global_step 39424, time: 0.45289385691285133s, step_loss: 0.002652821596711874
Epoch 74, global_step 39425, time: 0.4534001424908638s, step_loss: 0.2309270203113556
Epoch 74, global_step 39426, time: 0.4585808366537094s, step_loss: 0.05608128011226654
Epoch 74, global_step 39427, time: 0.45783089473843575s, step_loss: 0.013265587389469147
Epoch 74, global_step 39428, time: 0.45164956897497177s, step_loss: 0.17840251326560974
Epoch 74, global_step 39429, time: 0.4584004878997803s, step_loss: 0.20942315459251404
Epoch 74, global_step 39430, time: 0.4555545300245285s, step_loss: 0.3012118637561798
Epoch 74, global_step 39431, time: 0.45348602160811424s, step_loss: 0.01626497134566307
Epoch 74, global_step 39432, time: 0.45408640056848526s, step_loss: 0.00411955825984478
Epoch 74, global_step 39433, time: 0.4583107903599739s, step_loss: 0.23170214891433716
Epoch 74, global_step 39434, time: 0.44361794739961624s, step_loss: 0.017916694283485413
Epoch 74, global_step 39435, time: 0.4569736681878567s, step_loss: 0.004380338825285435
Epoch 74, global_step 39436, time: 0.45357928425073624s, step_loss: 0.0048870607279241085
Epoch 74, global_step 39437, time: 0.44017210230231285s, step_loss: 0.22434869408607483
Epoch 74, global_step 39438, time: 0.4561210051178932s, step_loss: 0.11825625598430634
Epoch 74, global_step 39439, time: 0.4578578919172287s, step_loss: 0.20383942127227783
Epoch 74, global_step 39440, time: 0.4555192217230797s, step_loss: 0.019687620922923088
Epoch 74, global_step 39441, time: 0.44528020918369293s, step_loss: 0.007094333879649639
Epoch 74, global_step 39442, time: 0.44786325469613075s, step_loss: 0.010650351643562317
Epoch 74, global_step 39443, time: 0.4615493565797806s, step_loss: 0.18695159256458282
Epoch 74, global_step 39444, time: 0.4602613113820553s, step_loss: 0.012395735830068588
Epoch 74, global_step 39445, time: 0.45530271530151367s, step_loss: 0.032164014875888824
Epoch 74, global_step 39446, time: 0.45987410470843315s, step_loss: 0.06184505671262741
Epoch 74, global_step 39447, time: 0.45534326136112213s, step_loss: 0.05967744067311287
Epoch 74, global_step 39448, time: 0.45854277163743973s, step_loss: 0.28822019696235657
Epoch 74, global_step 39449, time: 0.4553533233702183s, step_loss: 0.18507541716098785
Epoch 74, global_step 39450, time: 0.45462481677532196s, step_loss: 0.29938632249832153
Epoch 74, global_step 39451, time: 0.4584500975906849s, step_loss: 0.046132709830999374
Epoch 74, global_step 39452, time: 0.4560665600001812s, step_loss: 0.026692528277635574
Epoch 74, global_step 39453, time: 0.461217924952507s, step_loss: 0.17921902239322662
Epoch 74, global_step 39454, time: 0.45379481464624405s, step_loss: 0.2510479986667633
Epoch 74, global_step 39455, time: 0.4489791616797447s, step_loss: 0.06241253390908241
Epoch 74, global_step 39456, time: 0.4545273147523403s, step_loss: 0.26548516750335693
Epoch 74, global_step 39457, time: 0.45185526832938194s, step_loss: 0.19745248556137085
Epoch 74, global_step 39458, time: 0.45536286011338234s, step_loss: 0.020277725532650948
Epoch 74, global_step 39459, time: 0.45943086221814156s, step_loss: 0.2672554850578308
Epoch 74, global_step 39460, time: 0.4567701108753681s, step_loss: 0.25782451033592224
Epoch 74, global_step 39461, time: 0.45917731523513794s, step_loss: 0.011595177464187145
Epoch 74, global_step 39462, time: 0.46064985543489456s, step_loss: 0.25933921337127686
Epoch 74, global_step 39463, time: 0.45775148272514343s, step_loss: 0.08764903247356415
Epoch 74, global_step 39464, time: 0.4642065465450287s, step_loss: 0.009871292859315872
Epoch 74, global_step 39465, time: 0.45512019097805023s, step_loss: 0.018012363463640213
Epoch 74, global_step 39466, time: 0.4594089649617672s, step_loss: 0.23206323385238647
Epoch 74, global_step 39467, time: 0.4556039497256279s, step_loss: 0.29774969816207886
Epoch 74, global_step 39468, time: 0.45511652529239655s, step_loss: 0.2940233051776886
Epoch 74, global_step 39469, time: 0.45804186537861824s, step_loss: 0.009807320311665535
Epoch 74, global_step 39470, time: 0.45192235708236694s, step_loss: 0.26705458760261536
Epoch 74, global_step 39471, time: 0.4561058022081852s, step_loss: 0.009033585898578167
Epoch 74, global_step 39472, time: 0.45874787494540215s, step_loss: 0.07743452489376068
Epoch 74, global_step 39473, time: 0.4411144480109215s, step_loss: 0.3045300245285034
Epoch 74, global_step 39474, time: 0.45546146482229233s, step_loss: 0.14284193515777588
Epoch 74, global_step 39475, time: 0.4687642231583595s, step_loss: 0.022908451035618782
Epoch 74, global_step 39476, time: 0.4520033709704876s, step_loss: 0.0187425147742033
Epoch 74, global_step 39477, time: 0.4565097503364086s, step_loss: 0.31168413162231445
Epoch 74, global_step 39478, time: 0.4511658698320389s, step_loss: 0.17177782952785492
Epoch 74, global_step 39479, time: 0.46294470876455307s, step_loss: 0.2635042071342468
Epoch 74, global_step 39480, time: 0.4567003436386585s, step_loss: 0.021790772676467896
Epoch 74, global_step 39481, time: 0.4491228088736534s, step_loss: 0.05635571852326393
Epoch 74, global_step 39482, time: 0.44480110704898834s, step_loss: 0.05619896948337555
Epoch 74, global_step 39483, time: 0.4444425739347935s, step_loss: 0.28733646869659424
Epoch 74, global_step 39484, time: 0.4569658935070038s, step_loss: 0.0061280145309865475
Epoch 74, global_step 39485, time: 0.45203471183776855s, step_loss: 0.18671445548534393
Epoch 74, global_step 39486, time: 0.4573942869901657s, step_loss: 0.0670810341835022
Epoch 74, global_step 39487, time: 0.45447997376322746s, step_loss: 0.006954265758395195
Epoch 74, global_step 39488, time: 0.4577813185751438s, step_loss: 0.01599828153848648
Epoch 74, global_step 39489, time: 0.4514212794601917s, step_loss: 0.02559676021337509
Epoch 74, global_step 39490, time: 0.46112697571516037s, step_loss: 0.2296178787946701
Epoch 74, global_step 39491, time: 0.45257794484496117s, step_loss: 0.24739348888397217
Epoch 74, global_step 39492, time: 0.466132078319788s, step_loss: 0.010643228888511658
Epoch 74, global_step 39493, time: 0.44938405603170395s, step_loss: 0.3207207918167114
Epoch 74, global_step 39494, time: 0.44654490426182747s, step_loss: 0.0112591702491045
Epoch 74, global_step 39495, time: 0.4498208053410053s, step_loss: 0.12944266200065613
Epoch 74, global_step 39496, time: 0.45883873850107193s, step_loss: 0.003322318196296692
Epoch 74, global_step 39497, time: 0.444734588265419s, step_loss: 0.1891864538192749
Epoch 74, global_step 39498, time: 0.4567299038171768s, step_loss: 0.26360082626342773
Epoch 74, global_step 39499, time: 0.4478994458913803s, step_loss: 0.02142827957868576
Epoch 74, global_step 39500, time: 0.4446961097419262s, step_loss: 0.20876039564609528
Epoch 74, global_step 39501, time: 0.4471980780363083s, step_loss: 0.12794552743434906
Epoch 74, global_step 39502, time: 0.44591013714671135s, step_loss: 0.003527407068759203
Epoch 74, global_step 39503, time: 0.4772716425359249s, step_loss: 0.031578049063682556
Epoch 74, global_step 39504, time: 0.4454641491174698s, step_loss: 0.0029697371646761894
Epoch 74, global_step 39505, time: 0.45861776918172836s, step_loss: 0.021164393052458763
Epoch 74, global_step 39506, time: 0.4501965716481209s, step_loss: 0.004074051510542631
Epoch 74, global_step 39507, time: 0.45485882833600044s, step_loss: 0.19593515992164612
Epoch 74, global_step 39508, time: 0.4514123648405075s, step_loss: 0.27595314383506775
Epoch 74, global_step 39509, time: 0.456325750797987s, step_loss: 0.014834336936473846
Epoch 74, global_step 39510, time: 0.4540279358625412s, step_loss: 0.15412667393684387
Epoch 74, global_step 39511, time: 0.44781482964754105s, step_loss: 0.01566331461071968
Epoch 74, global_step 39512, time: 0.45433738827705383s, step_loss: 0.015156254172325134
Epoch 74, global_step 39513, time: 0.4530201070010662s, step_loss: 0.14893749356269836
Epoch 74, global_step 39514, time: 0.4550423324108124s, step_loss: 0.28209730982780457
Epoch 74, global_step 39515, time: 0.4603225514292717s, step_loss: 0.056930504739284515
Epoch 74, global_step 39516, time: 0.45659083127975464s, step_loss: 0.07345028221607208
Epoch 74, global_step 39517, time: 0.45791085064411163s, step_loss: 0.12713006138801575
Epoch 74, global_step 39518, time: 0.45935552939772606s, step_loss: 0.2297680824995041
Epoch 74, global_step 39519, time: 0.45594819635152817s, step_loss: 0.030169423669576645
Epoch 74, global_step 39520, time: 0.4520869478583336s, step_loss: 0.04153255373239517
Epoch 74, global_step 39521, time: 0.45492492243647575s, step_loss: 0.20800140500068665
Epoch 74, global_step 39522, time: 0.44591667130589485s, step_loss: 0.25800615549087524
Epoch 74, global_step 39523, time: 0.45861197635531425s, step_loss: 0.16503366827964783
Epoch 74, global_step 39524, time: 0.4598431773483753s, step_loss: 0.2980307340621948
Epoch 74, global_step 39525, time: 0.44626764208078384s, step_loss: 0.006347784772515297
Epoch 74, global_step 39526, time: 0.45732609182596207s, step_loss: 0.007275708951056004
Epoch 74, global_step 39527, time: 0.44524500519037247s, step_loss: 0.08837373554706573
Epoch 74, global_step 39528, time: 0.44258736073970795s, step_loss: 0.005757022649049759
Epoch 74, global_step 39529, time: 0.4592113010585308s, step_loss: 0.239170104265213
Epoch 74, global_step 39530, time: 0.4502049572765827s, step_loss: 0.2791845202445984
Epoch 74, global_step 39531, time: 0.4608858823776245s, step_loss: 0.1467185765504837
Epoch 74, global_step 39532, time: 0.45721205323934555s, step_loss: 0.24612633883953094
Epoch 74, global_step 39533, time: 0.4672587364912033s, step_loss: 0.26129013299942017
Epoch 74, global_step 39534, time: 0.45861903578042984s, step_loss: 0.2710091471672058
Epoch 74, global_step 39535, time: 0.4575238637626171s, step_loss: 0.18499940633773804
Epoch 74, global_step 39536, time: 0.45462488010525703s, step_loss: 0.02032357081770897
Epoch 74, global_step 39537, time: 0.45198459923267365s, step_loss: 0.04488522186875343
Epoch 74, global_step 39538, time: 0.45497581735253334s, step_loss: 0.3066590130329132
Epoch 74, global_step 39539, time: 0.45341264083981514s, step_loss: 0.17543044686317444
Epoch 74, global_step 39540, time: 0.4546603299677372s, step_loss: 0.2437056005001068
Epoch 74, global_step 39541, time: 0.4586845152080059s, step_loss: 0.012536885216832161
Epoch 74, global_step 39542, time: 0.46051863953471184s, step_loss: 0.241901695728302
Epoch 74, global_step 39543, time: 0.4609370343387127s, step_loss: 0.044844985008239746
Epoch 74, global_step 39544, time: 0.45645298436284065s, step_loss: 0.12775081396102905
Epoch 74, global_step 39545, time: 0.47217511385679245s, step_loss: 0.008425633423030376
Epoch 74, global_step 39546, time: 0.4612436480820179s, step_loss: 0.24286533892154694
Epoch 74, global_step 39547, time: 0.46264390647411346s, step_loss: 0.03274758532643318
Epoch 74, global_step 39548, time: 0.46139224618673325s, step_loss: 0.08396139740943909
Epoch 74, global_step 39549, time: 0.4540904052555561s, step_loss: 0.023470861837267876
Epoch 74, global_step 39550, time: 0.4597572237253189s, step_loss: 0.004496121779084206
Epoch 74, global_step 39551, time: 0.45820876583456993s, step_loss: 0.2303660362958908
Epoch 74, global_step 39552, time: 0.4553803578019142s, step_loss: 0.0033180215395987034
Epoch 74, global_step 39553, time: 0.4549821615219116s, step_loss: 0.12554654479026794
Epoch 74, global_step 39554, time: 0.444871686398983s, step_loss: 0.007859267294406891
Epoch 74, global_step 39555, time: 0.45563656836748123s, step_loss: 0.11428380012512207
Epoch 74, global_step 39556, time: 0.45988404005765915s, step_loss: 0.16083094477653503
Epoch 74, global_step 39557, time: 0.4542515426874161s, step_loss: 0.0026608919724822044
Epoch 74, global_step 39558, time: 0.4565644785761833s, step_loss: 0.31683844327926636
Epoch 74, global_step 39559, time: 0.4586379714310169s, step_loss: 0.10698962211608887
Epoch 74, global_step 39560, time: 0.4571551941335201s, step_loss: 0.06825453788042068
Epoch 74, global_step 39561, time: 0.46576205268502235s, step_loss: 0.08817727863788605
Epoch 74, global_step 39562, time: 0.4592677913606167s, step_loss: 0.10669630765914917
Epoch 74, global_step 39563, time: 0.4505424089729786s, step_loss: 0.026010604575276375
Epoch 74, global_step 39564, time: 0.4610025994479656s, step_loss: 0.28001877665519714
Epoch 74, global_step 39565, time: 0.4565058797597885s, step_loss: 0.15977370738983154
Epoch 74, global_step 39566, time: 0.4495221935212612s, step_loss: 0.1458548605442047
Epoch 74, global_step 39567, time: 0.456547848880291s, step_loss: 0.2545316815376282
Epoch 74, global_step 39568, time: 0.45781656354665756s, step_loss: 0.03751128166913986
Epoch 74, global_step 39569, time: 0.45399580523371696s, step_loss: 0.012828107923269272
Epoch 74, global_step 39570, time: 0.4542217217385769s, step_loss: 0.24878758192062378
Epoch 74, global_step 39571, time: 0.4584466703236103s, step_loss: 0.07504237443208694
Epoch 74, global_step 39572, time: 0.4601924791932106s, step_loss: 0.1603187620639801
Epoch 74, global_step 39573, time: 0.45976560190320015s, step_loss: 0.3387720584869385
Epoch 74, global_step 39574, time: 0.46990668401122093s, step_loss: 0.014256680384278297
Epoch 74, global_step 39575, time: 0.4551832936704159s, step_loss: 0.11876442283391953
Epoch 74, global_step 39576, time: 0.4423392042517662s, step_loss: 0.11124375462532043
Epoch 74, global_step 39577, time: 0.45083239674568176s, step_loss: 0.2197512984275818
Epoch 74, global_step 39578, time: 0.45793693512678146s, step_loss: 0.0400763601064682
Epoch 74, global_step 39579, time: 0.4661457687616348s, step_loss: 0.13004174828529358
Epoch 74, global_step 39580, time: 0.4567255266010761s, step_loss: 0.13448551297187805
Epoch 74, global_step 39581, time: 0.46430778875947s, step_loss: 0.011367131024599075
Epoch 74, global_step 39582, time: 0.45682990550994873s, step_loss: 0.05315854400396347
Epoch 74, global_step 39583, time: 0.44617602601647377s, step_loss: 0.2268989384174347
Epoch 74, global_step 39584, time: 0.45432186499238014s, step_loss: 0.2924116253852844
Epoch 74, global_step 39585, time: 0.46449213847517967s, step_loss: 0.14505118131637573
Epoch 74, global_step 39586, time: 0.44470809772610664s, step_loss: 0.257648229598999
Epoch 74, global_step 39587, time: 0.4574620984494686s, step_loss: 0.21373461186885834
Epoch 74, global_step 39588, time: 0.4597168229520321s, step_loss: 0.1385117769241333
Epoch 74, global_step 39589, time: 0.4500747248530388s, step_loss: 0.034042976796627045
Epoch 74, global_step 39590, time: 0.4571044184267521s, step_loss: 0.025422584265470505
Epoch 74, global_step 39591, time: 0.45180676877498627s, step_loss: 0.20024091005325317
Epoch 74, global_step 39592, time: 0.44350715726614s, step_loss: 0.14964169263839722
Epoch 74, global_step 39593, time: 0.4483288787305355s, step_loss: 0.019268415868282318
Epoch 74, global_step 39594, time: 0.45250125974416733s, step_loss: 0.11118809878826141
Epoch 74, global_step 39595, time: 0.5989898554980755s, step_loss: 0.004126852378249168
Epoch 74, global_step 39596, time: 0.4581178016960621s, step_loss: 0.3294816315174103
Epoch 74, global_step 39597, time: 0.4572472721338272s, step_loss: 0.31919729709625244
Epoch 74, global_step 39598, time: 0.4586098715662956s, step_loss: 0.16242393851280212
Epoch 74, global_step 39599, time: 0.4589824341237545s, step_loss: 0.07255645096302032
Epoch 74, global_step 39600, time: 0.4504043944180012s, step_loss: 0.002611033618450165
Epoch 74, global_step 39601, time: 0.4469597041606903s, step_loss: 0.214049831032753
Epoch 74, global_step 39602, time: 0.4592445604503155s, step_loss: 0.24703091382980347
Epoch 74, global_step 39603, time: 0.4572520963847637s, step_loss: 0.30646973848342896
Epoch 74, global_step 39604, time: 0.44794007763266563s, step_loss: 0.005198302678763866
Epoch 74, global_step 39605, time: 0.45642827078700066s, step_loss: 0.24333173036575317
Epoch 74, global_step 39606, time: 0.4595022536814213s, step_loss: 0.01534949243068695
Epoch 74, global_step 39607, time: 0.46066025644540787s, step_loss: 0.33359721302986145
Epoch 74, global_step 39608, time: 0.45630908384919167s, step_loss: 0.01106018666177988
Epoch 74, global_step 39609, time: 0.4649655371904373s, step_loss: 0.00823412649333477
Epoch 74, global_step 39610, time: 0.46675805002450943s, step_loss: 0.004871424753218889
Epoch 74, global_step 39611, time: 0.44339656457304955s, step_loss: 0.01341947540640831
Epoch 74, global_step 39612, time: 0.45888788625597954s, step_loss: 0.08048408478498459
Epoch 74, global_step 39613, time: 0.4519689120352268s, step_loss: 0.005386725999414921
Epoch 74, global_step 39614, time: 0.445407684892416s, step_loss: 0.015334771014750004
Epoch 74, global_step 39615, time: 0.4730732701718807s, step_loss: 0.1332593858242035
Epoch 74, global_step 39616, time: 0.46428127214312553s, step_loss: 0.11373341083526611
Epoch 74, global_step 39617, time: 0.45536061748862267s, step_loss: 0.007500579580664635
Epoch 74, global_step 39618, time: 0.4531113840639591s, step_loss: 0.030644234269857407
Epoch 74, global_step 39619, time: 0.4579680636525154s, step_loss: 0.17123177647590637
Epoch 74, global_step 39620, time: 0.4442701041698456s, step_loss: 0.27574843168258667
Epoch 74, global_step 39621, time: 0.461860291659832s, step_loss: 0.025863002985715866
Epoch 74, global_step 39622, time: 0.4565821774303913s, step_loss: 0.18857596814632416
Epoch 74, global_step 39623, time: 0.46438486874103546s, step_loss: 0.3034973740577698
Epoch 74, global_step 39624, time: 0.46167733147740364s, step_loss: 0.1971038579940796
Epoch 74, global_step 39625, time: 0.4527228958904743s, step_loss: 0.06376098096370697
Epoch 74, global_step 39626, time: 0.4595679044723511s, step_loss: 0.06571348756551743
Epoch 74, global_step 39627, time: 0.44461730495095253s, step_loss: 0.0681401789188385
Epoch 74, global_step 39628, time: 0.44957368075847626s, step_loss: 0.007107861340045929
Epoch 74, global_step 39629, time: 0.45035214349627495s, step_loss: 0.12955951690673828
Epoch 74, global_step 39630, time: 0.44208459183573723s, step_loss: 0.011228903196752071
Epoch 74, global_step 39631, time: 0.4411557726562023s, step_loss: 0.04012304171919823
Epoch 74, global_step 39632, time: 0.44225088134407997s, step_loss: 0.015394652262330055
Epoch 74, global_step 39633, time: 0.44428853318095207s, step_loss: 0.24150466918945312
Epoch 74, global_step 39634, time: 0.459540706127882s, step_loss: 0.0034897364675998688
Epoch 74, global_step 39635, time: 0.4558855965733528s, step_loss: 0.23393665254116058
Epoch 74, global_step 39636, time: 0.45844755321741104s, step_loss: 0.12225595861673355
Epoch 74, global_step 39637, time: 0.4614833891391754s, step_loss: 0.11634694784879684
Epoch 74, global_step 39638, time: 0.4583594799041748s, step_loss: 0.2906932830810547
Epoch 74, global_step 39639, time: 0.4584374837577343s, step_loss: 0.15830257534980774
Epoch 74, global_step 39640, time: 0.4544522874057293s, step_loss: 0.17914432287216187
Epoch 74, global_step 39641, time: 0.4537246860563755s, step_loss: 0.06112059950828552
Epoch 74, global_step 39642, time: 0.4503118544816971s, step_loss: 0.003546597668901086
Epoch 74, global_step 39643, time: 0.4619657099246979s, step_loss: 0.01551564410328865
Epoch 74, global_step 39644, time: 0.4485628977417946s, step_loss: 0.016697071492671967
Epoch 74, global_step 39645, time: 0.44415123015642166s, step_loss: 0.2421390414237976
